"gender";"ethnicity";"birth";"grade";"star";"read";"math";"lunch";"school";"degree";"ladder";"experience";"tethnicity";"system";"schoolid"
"female";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"1";"regular";NA;486;"non-free";"rural";"bachelor";"level1";10;"cauc";"29";"62"
"male";"cauc";1979.5;"2";"regular";NA;NA;"free";"rural";"bachelor";"level1";26;"cauc";"29";"62"
"male";"cauc";1979.5;"3";"regular";NA;NA;"free";"rural";"bachelor";"level1";17;"cauc";"29";"62"
"male";"cauc";1979.75;"k";"regular";458;576;"free";"rural";"master";"level1";13;"cauc";"21";"50"
"male";"cauc";1979.75;"1";"regular+aide";579;578;"free";"rural";"bachelor";"level1";17;"cauc";"21";"50"
"male";"cauc";1979.75;"2";"regular+aide";622;599;"free";"rural";"bachelor";"level1";9;"cauc";"21";"50"
"male";"cauc";1979.75;"3";"regular+aide";610;667;"free";"rural";"master";"level1";9;"cauc";"21";"50"
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"3";"regular+aide";NA;NA;"free";"rural";"bachelor";"probation";1;"cauc";"40";"77"
"female";"afam";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"1";"regular";482;465;"free";"suburban";"bachelor";"level1";11;"cauc";"11";"20"
"female";"afam";1979.75;"2";"regular";533;520;"free";"suburban";"bachelor";"notladder";4;"afam";"11";"20"
"female";"afam";1979.75;"3";"regular";587;556;"free";"suburban";"bachelor";"level1";7;"afam";"11";"20"
"female";"cauc";1978.5;"k";"regular+aide";443;459;"free";"rural";"bachelor";"level1";9;"cauc";"21";"49"
"female";"cauc";1978.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1978.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1978.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"3";"regular+aide";597;593;"free";"suburban";"bachelor";"notladder";8;"afam";"11";"25"
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";"regular";NA;NA;"free";"rural";"master";"level3";18;"cauc";"35";"70"
"female";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979;"2";"regular+aide";568;590;"non-free";"rural";"bachelor";"level1";23;"cauc";"24";"56"
"female";"cauc";1979;"3";"regular+aide";593;591;"non-free";"rural";"master";"level1";15;"cauc";"24";"56"
"female";"cauc";1980.5;"k";"regular";465;506;"free";"urban";"master";"level1";4;"cauc";"20";"48"
"female";"cauc";1980.5;"1";"regular";629;529;"free";"urban";"bachelor";"level1";17;"cauc";"20";"48"
"female";"cauc";1980.5;"2";"regular";650;632;NA;"urban";"bachelor";"level1";28;"cauc";"20";"48"
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"regular+aide";467;506;"non-free";"rural";"master";"level1";12;"cauc";"41";"79"
"female";"cauc";1980;"1";"regular+aide";629;538;"non-free";"rural";"bachelor";"level1";21;"cauc";"41";"79"
"female";"cauc";1980;"2";"regular+aide";631;596;"non-free";"rural";"bachelor";"level1";14;"cauc";"41";"79"
"female";"cauc";1980;"3";"regular+aide";680;663;"non-free";"rural";"master";"level1";9;"cauc";"41";"79"
"male";"afam";1980.5;"k";"regular";386;434;"free";"inner-city";"master+";"level1";8;"cauc";"11";"16"
"male";"afam";1980.5;"1";"regular+aide";459;484;"free";"inner-city";"master";"level1";4;"cauc";"11";"16"
"male";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"k";"small";NA;NA;"free";"rural";"specialist";"level1";10;"cauc";"3";"3"
"male";"afam";1980.25;"1";"small";487;515;"free";"rural";"bachelor";"level1";21;"cauc";"3";"3"
"male";"afam";1980.25;"2";"small";544;528;"free";"rural";"bachelor";"level1";10;"cauc";"3";"3"
"male";"afam";1980.25;"3";"small";564;538;"free";"rural";"master";"level3";17;"cauc";"3";"3"
"female";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.5;"2";"regular";529;510;"free";"inner-city";"bachelor";"probation";2;"cauc";"11";"14"
"female";"afam";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978;"3";"regular+aide";622;616;"free";"rural";"master";"level2";13;"cauc";"3";"3"
"female";"cauc";1980;"k";"regular";450;489;"non-free";"urban";"bachelor";"level1";5;"cauc";"6";"9"
"female";"cauc";1980;"1";"regular+aide";521;557;"non-free";"urban";"master";"level1";8;"cauc";"6";"9"
"female";"cauc";1980;"2";"regular+aide";582;639;"non-free";"urban";"bachelor";"notladder";17;"cauc";"6";"9"
"female";"cauc";1980;"3";"regular+aide";578;622;"non-free";"urban";"master";"level1";38;"cauc";"6";"9"
"male";"afam";1980.25;"k";"regular";451;500;"non-free";"inner-city";"bachelor";"level1";6;"afam";"11";"19"
"male";"afam";1980.25;"1";"regular+aide";507;529;"free";"inner-city";"master";"notladder";27;"afam";"11";"19"
"male";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"1";"regular";492;505;"non-free";"rural";"bachelor";"notladder";12;"cauc";"3";"3"
"male";"cauc";1979.25;"2";"small";562;550;"non-free";"rural";"bachelor";"level1";16;"cauc";"3";"3"
"male";"cauc";1979.25;"3";"small";599;589;"non-free";"rural";"bachelor";"notladder";6;"cauc";"3";"3"
"female";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"1";"regular+aide";NA;481;"non-free";"rural";"bachelor";"level1";6;"cauc";"36";"71"
"female";"cauc";1979.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"k";"small";461;500;"non-free";"rural";"bachelor";"level1";6;"cauc";"34";"68"
"female";"afam";1980.25;"1";"small";524;529;NA;"rural";"bachelor";"level1";7;"cauc";"34";"68"
"female";"afam";1980.25;"2";"small";564;552;"non-free";"rural";"bachelor";NA;0;"cauc";"34";"68"
"female";"afam";1980.25;"3";"small";647;608;"non-free";"rural";"master";"level1";12;"cauc";"34";"68"
"male";"cauc";1980;"k";"small";405;468;"non-free";"rural";"master";"level1";8;"cauc";"24";"57"
"male";"cauc";1980;"1";"small";450;493;"non-free";"rural";"master";"level1";15;"cauc";"24";"57"
"male";"cauc";1980;"2";"small";520;572;"non-free";"rural";"master";"level1";11;"cauc";"24";"57"
"male";"cauc";1980;"3";"small";NA;NA;"non-free";"rural";"bachelor";"level1";18;"cauc";"24";"57"
"male";"cauc";1980;"k";"small";405;434;"free";"suburban";"bachelor";"level1";12;"afam";"11";"25"
"male";"cauc";1980;"1";"small";442;463;"free";"suburban";"bachelor";"probation";1;"afam";"11";"25"
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"3";"regular+aide";620;573;"free";"suburban";"master";"level2";15;"cauc";"22";"51"
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";"regular+aide";NA;NA;"non-free";"suburban";"bachelor";"level1";12;"afam";"11";"17"
"male";"cauc";1979.75;"3";"regular+aide";NA;NA;"non-free";"suburban";"master";"level1";18;"cauc";"11";"17"
"male";"cauc";1980.5;"k";"regular";451;506;"free";"suburban";"master+";"level1";13;"cauc";"22";"51"
"male";"cauc";1980.5;"1";"regular";558;538;"free";"suburban";"master";"level1";7;"afam";"22";"51"
"male";"cauc";1980.5;"2";"regular";637;593;"non-free";"suburban";"bachelor";"level1";17;"cauc";"22";"51"
"male";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"3";"regular+aide";657;642;"non-free";"suburban";"bachelor";"notladder";8;"afam";"11";"25"
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"3";"small";NA;NA;"free";"rural";"bachelor";"apprentice";2;"cauc";"40";"77"
"male";"cauc";1980.25;"k";"regular+aide";450;506;"non-free";"rural";"bachelor";"level1";6;"cauc";"10";"13"
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";"regular+aide";624;596;NA;"rural";"master";"level1";5;"cauc";"10";"13"
"male";"cauc";1979.75;"k";"small";448;489;"free";"rural";"bachelor";"level1";4;"cauc";"16";"40"
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"small";433;468;"free";"suburban";"bachelor";NA;0;"cauc";"4";"4"
"female";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"3";"regular";543;583;"free";"suburban";NA;NA;NA;NA;"11";"23"
"female";"cauc";1980.5;"k";"regular+aide";NA;NA;"non-free";"rural";"bachelor";NA;9;"cauc";"1";"1"
"female";"cauc";1980.5;"1";"regular";533;553;"non-free";"rural";"master";"level1";2;"cauc";"1";"1"
"female";"cauc";1980.5;"2";"regular";588;611;"non-free";"rural";"master";"level1";12;"cauc";"1";"1"
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"k";"small";453;444;"free";"inner-city";"bachelor";"probation";1;"cauc";"11";"27"
"male";"afam";1980.25;"1";"small";495;535;"free";"inner-city";"bachelor";"notladder";32;"afam";"11";"27"
"male";"afam";1980.25;"2";"small";NA;NA;NA;"inner-city";"bachelor";"level1";4;"cauc";"11";"27"
"male";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1978.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1978.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1978.25;"2";"regular+aide";NA;NA;"free";"rural";"master";"level1";11;"cauc";"35";"70"
"female";"cauc";1978.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"k";"regular";405;444;"non-free";"rural";"master";"level1";8;"cauc";"41";"78"
"male";"cauc";1980.5;"1";"regular+aide";519;532;"non-free";"rural";"master";"notladder";11;"cauc";"41";"78"
"male";"cauc";1980.5;"2";"regular+aide";631;659;"non-free";"rural";"phd";"level1";15;"cauc";"41";"78"
"male";"cauc";1980.5;"3";"regular+aide";629;667;"non-free";"rural";"master";"level1";8;"cauc";"41";"78"
"male";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";"regular";654;624;"free";"urban";"master";"level1";15;"cauc";"2";"2"
"male";"afam";1980.5;"k";"small";427;473;"free";"inner-city";"master";"level3";12;"cauc";"11";"15"
"male";"afam";1980.5;"1";"small";488;488;"free";"inner-city";"bachelor";"level1";6;"cauc";"11";"15"
"male";"afam";1980.5;"2";"small";579;546;"free";"inner-city";"bachelor";"level1";28;"afam";"11";"15"
"male";"afam";1980.5;"3";"small";606;586;"free";"inner-city";"master";"level1";21;"afam";"11";"15"
"male";"cauc";1980.25;"k";"regular";428;478;"non-free";"suburban";"bachelor";"level1";12;"cauc";"18";"46"
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";"small";NA;NA;"non-free";"suburban";"bachelor";"level1";14;"cauc";"4";"4"
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";"small";439;513;"non-free";"rural";"bachelor";"level1";20;"cauc";"36";"71"
"female";"cauc";1980.5;"1";"small";571;578;"free";"rural";"master";"level1";6;"cauc";"36";"71"
"female";"cauc";1980.5;"2";"small";588;674;NA;"rural";"bachelor";"level1";4;"cauc";"36";"71"
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";"small";419;429;"free";"rural";"bachelor";"level1";12;"cauc";"41";"79"
"male";"cauc";1980;"1";"small";456;479;"free";"rural";"master";"level1";15;"cauc";"41";"79"
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";"regular+aide";424;423;"free";"rural";"bachelor";"level1";12;"cauc";"12";"35"
"male";"cauc";1980.25;"1";"small";453;507;"free";"rural";"master";"level1";11;"cauc";"12";"35"
"male";"cauc";1980.25;"2";"small";500;490;"free";"rural";"master";"level1";18;"cauc";"12";"35"
"male";"cauc";1980.25;"3";"small";NA;NA;"free";"rural";"master";"level1";10;"cauc";"12";"35"
"male";"afam";1980.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.75;"2";"regular";NA;NA;"non-free";"rural";"master";"level1";17;"cauc";"41";"79"
"male";"afam";1980.75;"3";"regular";614;655;"free";"rural";"master";"level2";12;"cauc";"41";"79"
"female";"afam";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980;"1";"regular";533;515;"free";"suburban";"master";"level1";33;"cauc";"11";"21"
"female";"afam";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980;"k";"small";411;536;"non-free";"inner-city";"bachelor";"probation";9;"afam";"11";"22"
"female";"afam";1980;"1";"small";485;500;"non-free";"inner-city";"bachelor";"level1";6;"afam";"11";"22"
"female";"afam";1980;"2";"small";573;565;"non-free";"inner-city";"bachelor";"level1";14;"afam";"11";"22"
"female";"afam";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"k";"small";424;513;"free";"inner-city";"bachelor";"level1";6;"cauc";"11";"31"
"male";"afam";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"1";"small";604;584;"non-free";"suburban";"bachelor";"level1";20;"cauc";"17";"41"
"male";"cauc";1979.5;"2";"small";643;648;"non-free";"suburban";"bachelor";"level1";19;"cauc";"17";"41"
"male";"cauc";1979.5;"3";"small";616;639;"non-free";"suburban";"master";"level1";13;"cauc";"17";"41"
"female";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"3";"regular";636;645;"non-free";"suburban";"master";"level1";24;"cauc";"18";"46"
"male";"cauc";1978.75;"k";"regular";440;484;"non-free";"suburban";"master+";"level1";13;"cauc";"22";"51"
"male";"cauc";1978.75;"1";"regular";428;488;"free";"suburban";"master";"level1";12;"cauc";"22";"51"
"male";"cauc";1978.75;"2";"regular";491;502;"free";"suburban";"master";"level1";17;"afam";"22";"51"
"male";"cauc";1978.75;"3";"regular";NA;NA;"free";"suburban";"bachelor";"probation";5;"cauc";"22";"51"
"male";"cauc";1978.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"2";"regular";554;593;"non-free";"rural";"bachelor";"level1";31;"cauc";"34";"68"
"male";"cauc";1978.5;"3";"regular";585;614;"non-free";"rural";"bachelor";"level1";8;"cauc";"34";"68"
"female";"afam";1979.75;"k";"regular+aide";445;484;"non-free";"suburban";"master";"level1";15;"afam";"11";"21"
"female";"afam";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"2";"small";514;590;"non-free";"rural";"master";"notladder";29;"afam";"24";"56"
"male";"cauc";1978.5;"3";"small";NA;NA;"non-free";"rural";"master";"level1";11;"cauc";"24";"56"
"male";"cauc";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"2";"regular+aide";588;584;"non-free";"rural";"master";"level2";11;"cauc";"23";"55"
"male";"cauc";1980.5;"3";"regular+aide";624;651;"non-free";"rural";"master";"level1";4;"cauc";"23";"55"
"male";"cauc";1980.5;"k";"regular+aide";433;473;"free";"rural";"bachelor";"level1";3;"cauc";"5";"7"
"male";"cauc";1980.5;"1";"regular";469;477;"free";"rural";"bachelor";"level3";7;"cauc";"5";"7"
"male";"cauc";1980.5;"2";"regular";544;550;"free";"rural";"bachelor";"level1";18;"cauc";"5";"7"
"male";"cauc";1980.5;"3";"regular";599;NA;"non-free";"rural";"bachelor";"level3";21;"cauc";"5";"7"
"female";"afam";1980.5;"k";"regular";NA;NA;"non-free";"inner-city";"bachelor";"level1";11;"cauc";"11";"22"
"female";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.5;"2";"regular";552;572;"free";"suburban";"bachelor";"level3";22;"cauc";"11";"23"
"female";"afam";1979.5;"3";"regular";540;594;"free";"suburban";NA;NA;NA;NA;"11";"23"
"male";"cauc";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"2";"regular+aide";NA;NA;"free";"rural";"master";"level1";29;"cauc";"24";"56"
"male";"cauc";1979;"3";"regular+aide";585;568;"free";"rural";"master";"level1";11;"cauc";"24";"56"
"female";"afam";1980;"k";"regular";NA;478;"non-free";"suburban";"bachelor";"level1";20;"afam";"11";"23"
"female";"afam";1980;"1";"regular";468;515;"free";"suburban";"bachelor";"notladder";0;"afam";"11";"23"
"female";"afam";1980;"2";"regular";554;531;"free";"suburban";"bachelor";"level3";22;"cauc";"11";"23"
"female";"afam";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";"small";629;601;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"23";"55"
"female";"cauc";1979.75;"2";"small";611;596;"non-free";"rural";"master";"level3";14;"cauc";"23";"55"
"female";"cauc";1979.75;"3";"small";650;645;"non-free";"rural";"bachelor";"level3";16;"afam";"23";"55"
"male";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";"regular+aide";NA;NA;"free";"urban";"master";"level1";20;"cauc";"27";"60"
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"k";"regular";413;392;"free";"inner-city";"bachelor";"probation";0;"cauc";"11";"31"
"female";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";"regular+aide";650;596;"non-free";"rural";"master";"level1";20;"cauc";"12";"34"
"male";"cauc";1980.25;"3";"regular+aide";644;631;"non-free";"rural";"bachelor";"level1";9;"cauc";"12";"34"
"female";"cauc";1980;"k";"regular";478;576;"non-free";"rural";"master";"level1";15;"cauc";"5";"7"
"female";"cauc";1980;"1";"regular+aide";604;562;"non-free";"rural";"master";"level1";9;"cauc";"5";"7"
"female";"cauc";1980;"2";"regular+aide";631;596;"non-free";"rural";"bachelor";"level1";8;"cauc";"5";"7"
"female";"cauc";1980;"3";"regular+aide";654;629;"non-free";"rural";"master";"level1";5;"cauc";"5";"7"
"male";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"1";"regular";NA;NA;"free";"inner-city";"bachelor";"probation";0;"cauc";"11";"32"
"male";"afam";1979.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";"regular";NA;NA;"non-free";"urban";"bachelor";"level1";8;"cauc";"6";"9"
"male";"cauc";1979.75;"1";"regular";571;584;"non-free";"urban";"bachelor";"level1";11;"cauc";"6";"9"
"male";"cauc";1979.75;"2";"regular";643;587;"non-free";"urban";"master";"level1";15;"cauc";"6";"9"
"male";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"k";"regular+aide";427;459;"non-free";"suburban";"bachelor";"probation";0;"cauc";"18";"46"
"male";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";"small";NA;NA;"non-free";"rural";"bachelor";"level1";15;"cauc";"31";"65"
"male";"cauc";1979.75;"1";"small";629;676;"non-free";"rural";"master";"level3";13;"cauc";"31";"65"
"male";"cauc";1979.75;"2";"small";618;659;"non-free";"rural";"bachelor";"probation";0;"cauc";"31";"65"
"male";"cauc";1979.75;"3";"small";680;667;"non-free";"rural";"master";"apprentice";2;"cauc";"31";"65"
"male";"cauc";1980.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
